series,thickness_nm,residual
point,0.0,7.899696447481006
point,12.0,-0.09973992522043318
point,18.0,-0.0997394323746903
point,0.0,-0.10030355251899437
point,1.1,0.0997880966934872
point,2.1,0.4667600765545217
point,3.1,-36.261471881521004
point,0.0,15.899696447481006
point,0.2,-90.70192784724946
point,0.5,-157.3812928705415
point,1.0,12.298569725900222
point,2.0,-36.53855069650723
point,0.0,-16.200303552519017
point,5.0,0.24475522636089408
