series,predicted,residual
point,277.100303552519,7.899696447481006
point,270.09973992522043,-0.09973992522043318
point,260.0997394323747,-0.0997394323746903
point,277.100303552519,-0.10030355251899437
point,285.9002119033065,0.0997880966934872
point,295.5332399234455,0.4667600765545217
point,305.261471881521,-36.261471881521004
point,277.100303552519,15.899696447481006
point,278.5019278472495,-90.70192784724946
point,280.7812928705415,-157.3812928705415
point,285.0014302740998,12.298569725900222
point,294.53855069650723,-36.53855069650723
point,277.100303552519,-16.200303552519017
point,317.85524477363913,0.24475522636089408
