series,predicted,residual
point,76.70057777777812,-26.700577777778122
point,37.5,-0.5
point,29.822222222222223,-2.822222222222223
point,76.70057777777812,20.299422222221878
point,89.98,6.019999999999996
point,89.04722222222229,7.052777777777706
point,93.24033333333335,1.7596666666666465
point,76.70057777777812,0.2994222222218781
point,78.16435555555556,-0.16435555555555936
point,78.96666666666667,0.03333333333333144
point,87.67777777777778,-5.677777777777777
point,87.22133333333338,-7.2213333333333765
point,76.70057777777812,6.099422222221875
point,81.47777777777777,1.5222222222222257
