series,actual,residual
point,50.0,-26.700577777778122
point,37.0,-0.5
point,27.0,-2.822222222222223
point,97.0,20.299422222221878
point,96.0,6.019999999999996
point,96.1,7.052777777777706
point,95.0,1.7596666666666465
point,77.0,0.2994222222218781
point,78.0,-0.16435555555555936
point,79.0,0.03333333333333144
point,82.0,-5.677777777777777
point,80.0,-7.2213333333333765
point,82.8,6.099422222221875
point,83.0,1.5222222222222257
