series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,7.6,7.600085275736055,7.160559440559443,4.534484388422145,4.534484388422145,7.160559440559443
sorted_curves,1.0,8.2,8.221041440349765,7.570349650349641,10.528654926973108,7.570349650349641,10.528654926973108
sorted_curves,2.0,9.7,10.900059429569344,10.32955710955709,16.712502540694295,10.32955710955709,16.712502540694295
sorted_curves,3.0,10.9,23.000853801322027,14.778974358974331,22.827305087316788,14.778974358974331,22.827305087316788
sorted_curves,4.0,23.0,34.931752157703855,20.25939393939391,28.614340424571665,20.25939393939391,28.614340424571665
sorted_curves,5.0,25.82,36.481115388425216,26.11160839160846,33.81488641019009,26.11160839160846,33.81488641019009
sorted_curves,6.0,35.0,37.200085261983446,28.87762237762245,38.405951285799844,28.87762237762245,38.405951285799844
sorted_curves,7.0,36.5,37.68167550362968,29.01282051282059,34.68740381675977,29.01282051282059,34.68740381675977
sorted_curves,8.0,37.2,43.15348336285682,33.26573426573435,34.62584863289641,33.26573426573435,34.62584863289641
sorted_curves,9.0,37.5,43.15348336285682,37.98974358974381,36.40522696060588,36.40522696060588,37.98974358974381
sorted_curves,10.0,40.0,43.15348336285682,49.652540792541046,45.82193201202095,45.82193201202095,49.652540792541046
sorted_curves,11.0,66.58,43.15348336285682,71.23696969696998,66.29465549147969,66.29465549147969,71.23696969696998
sorted_curves,12.0,121.0,120.99992274099901,105.72587412587447,101.24208910332004,101.24208910332004,105.72587412587447
sorted_curves,13.0,150.0,149.99992272160335,156.10209790209828,154.08292455187976,154.08292455187976,156.10209790209828
