series,actual,residual
point,68.0,3.5938676261815345
point,64.0,0.4862801038822653
point,58.0,-0.09122640609837873
point,73.0,8.593867626181535
point,75.0,5.71829619741807
point,79.0,6.606168531332955
point,74.0,-0.38339565030273093
point,77.2,12.793867626181537
point,50.2,-15.213195367076466
point,32.7,-34.121337164951655
point,82.4,13.49627157410778
point,71.2,-0.9352861810458251
point,66.8,2.3938676261815317
point,72.6,-2.9380461419922455
