series,residual
residual_sample,-3.245758962334648
residual_sample,-0.015229642105254015
residual_sample,-0.04182610648865648
residual_sample,1.754241037665352
residual_sample,0.03353016586602564
residual_sample,0.05126142408730061
residual_sample,0.029097798533740615
residual_sample,5.954241037665355
residual_sample,-0.07640151018708252
residual_sample,-0.15397453130533734
residual_sample,0.06633265823832346
residual_sample,0.016685824019205597
residual_sample,-4.445758962334651
residual_sample,0.022891956844290462
