series,thickness_nm,residual
point,0.0,-35.83947442053871
point,12.0,-11.012103250527588
point,18.0,-2.098417665522028
point,0.0,11.160525579461293
point,1.1,13.628034603378978
point,2.1,16.88031553421324
point,3.1,18.932596465047496
point,0.0,-8.839474420538707
point,0.2,-7.209018234371854
point,0.5,-5.263333955121581
point,1.0,-0.6871934897044412
point,2.0,0.4650874411298105
point,0.0,-3.03947442053871
point,5.0,12.921930233632594
