series,thickness_nm,absolute_error
point,0.0,4.726666666666667
point,12.0,0.0
point,18.0,0.0
point,0.0,25.573333333333334
point,1.1,1.3500000000000014
point,2.1,0.8249999999999993
point,3.1,0.0
point,0.0,31.306666666666665
point,0.2,0.8333333333333357
point,0.5,0.0
point,1.0,0.8333333333333357
point,2.0,14.5
point,0.0,9.453333333333333
point,5.0,0.0
