series,residual
residual_sample,6.808719664885757
residual_sample,0.27221911139884014
residual_sample,-5.496031165344618
residual_sample,-1.191280335114243
residual_sample,8.584540447482823
residual_sample,19.289832068025532
residual_sample,-7.004876311431701
residual_sample,14.808719664885757
residual_sample,-90.25022201100569
residual_sample,-154.43863452484285
residual_sample,19.814011285428535
residual_sample,-18.78069709402871
residual_sample,-17.291280335114266
residual_sample,43.435177767599555
