series,predicted,residual
point,77.4546993635847,-27.454699363584695
point,43.74457311552064,-6.744573115520637
point,26.8895099914886,0.11049000851139823
point,77.4546993635847,19.545300636415305
point,74.36460445751216,21.635395542487842
point,71.55542727017348,24.544572729826513
point,68.7462500828348,26.253749917165194
point,77.4546993635847,-0.45469936358469454
point,76.89286392611696,1.1071360738830407
point,76.05011076991535,2.9498892300846506
point,74.64552217624602,7.354477823753982
point,71.83634498890734,8.163655011092658
point,77.4546993635847,5.345300636415303
point,63.408813426891335,19.591186573108665
