series,residual
residual_sample,-28.106666666666655
residual_sample,-5.527499999999996
residual_sample,-12.777499999999996
residual_sample,18.893333333333345
residual_sample,6.924999999999997
residual_sample,6.097500000000025
residual_sample,2.2750000000000057
residual_sample,-1.106666666666655
residual_sample,-0.8155000000000001
residual_sample,-0.27924999999999045
residual_sample,-2.0250000000000057
residual_sample,-6.534999999999982
residual_sample,4.693333333333342
residual_sample,-3.532499999999999
