series,predicted,residual
point,68.57386695951493,-0.5738669595149304
point,64.32476364399255,-0.3247636439925543
point,62.20021198623137,-4.200211986231373
point,68.57386695951493,4.42613304048507
point,68.18436582225871,6.815634177741288
point,67.83027387929852,11.169726120701483
point,67.47618193633832,6.523818063661679
point,68.57386695951493,8.626133040485072
point,68.5030485709229,-18.303048570922897
point,68.39682098803483,-35.69682098803483
point,68.21977501655473,14.180224983445271
point,67.86568307359454,3.3343169264054637
point,68.57386695951493,-1.7738669595149332
point,66.80340724471394,5.796592755286056
