series,residual,kde_x,kde_density
residual_sample,-2.8958333333333286,,
residual_sample,0.5200000000000031,,
residual_sample,-3.8299999999999983,,
residual_sample,2.1041666666666714,,
residual_sample,4.527500000000003,,
residual_sample,3.375,,
residual_sample,-0.7950000000000017,,
residual_sample,6.304166666666674,,
residual_sample,-4.913916666666665,,
residual_sample,-12.399750000000019,,
residual_sample,10.91249999999998,,
residual_sample,-3.4799999999999756,,
residual_sample,-4.095833333333331,,
residual_sample,-0.7249999999999659,,
kde,,-12.399750000000019,0.01037571653337187
kde,,-12.282603015075395,0.01054144555234612
kde,,-12.165456030150773,0.010709615095038089
kde,,-12.04830904522615,0.010880961527542327
kde,,-11.931162060301526,0.01105627120675298
kde,,-11.814015075376902,0.011236378000640607
kde,,-11.69686809045228,0.01142216037993493
kde,,-11.579721105527657,0.011614538085783693
kde,,-11.462574120603033,0.01181446838128731
kde,,-11.34542713567841,0.012022941898175744
kde,,-11.228280150753788,0.01224097809327204
kde,,-11.111133165829164,0.01246962033274925
kde,,-10.99398618090454,0.012709930625506792
kde,,-10.876839195979919,0.01296298403024134
kde,,-10.759692211055295,0.013229862763937589
kde,,-10.642545226130672,0.013511650042529173
kde,,-10.525398241206048,0.013809423687351078
kde,,-10.408251256281426,0.01412424953369641
kde,,-10.291104271356803,0.014457174680275162
kde,,-10.173957286432179,0.014809220620626184
kde,,-10.056810301507557,0.015181376299531658
kde,,-9.939663316582934,0.015574591139203224
kde,,-9.82251633165831,0.015989768081428997
kde,,-9.705369346733686,0.016427756692972948
kde,,-9.588222361809065,0.01688934638228331
kde,,-9.471075376884441,0.017375259775981457
kde,,-9.353928391959817,0.01788614630365274
kde,,-9.236781407035195,0.01842257603913771
kde,,-9.119634422110572,0.01898503384581644
kde,,-9.002487437185948,0.019573913872287994
kde,,-8.885340452261325,0.020189514443368826
kde,,-8.768193467336703,0.020832033389470365
kde,,-8.65104648241208,0.02150156385517278
kde,,-8.533899497487456,0.022198090625197158
kde,,-8.416752512562834,0.02292148700300498
kde,,-8.29960552763821,0.023671512273937382
kde,,-8.182458542713587,0.024447809781165522
kde,,-8.065311557788963,0.025249905638782957
kde,,-7.94816457286434,0.026077208102154623
kde,,-7.8310175879397175,0.02692900761117547
kde,,-7.713870603015094,0.027804477517418966
kde,,-7.596723618090471,0.028702675501304818
kde,,-7.479576633165848,0.02962254568042669
kde,,-7.362429648241225,0.030562921405093584
kde,,-7.245282663316602,0.03152252873199692
kde,,-7.1281356783919785,0.03249999056176242
kde,,-7.010988693467356,0.03349383142102767
kde,,-6.893841708542732,0.034502482864650255
kde,,-6.776694723618109,0.03552428946874105
kde,,-6.659547738693487,0.03655751538048436
kde,,-6.542400753768863,0.03760035138619165
kde,,-6.42525376884424,0.038650922454786504
kde,,-6.308106783919617,0.03970729570997783
kde,,-6.190959798994994,0.04076748878078494
kde,,-6.07381281407037,0.041829478476872246
kde,,-5.956665829145748,0.04289120973236532
kde,,-5.839518844221125,0.043950604759486395
kde,,-5.722371859296501,0.045005572351491226
kde,,-5.605224874371879,0.046054017273034
kde,,-5.488077889447255,0.04709384967524833
kde,,-5.370930904522632,0.04812299447252307
kde,,-5.253783919598009,0.049139400618178675
kde,,-5.136636934673386,0.05014105021701207
kde,,-5.019489949748762,0.05112596741397345
kde,,-4.90234296482414,0.05209222700005441
kde,,-4.785195979899517,0.05303796267878855
kde,,-4.668048994974893,0.05396137493957155
kde,,-4.550902010050271,0.05486073848727122
kde,,-4.433755025125647,0.055734409181287005
kde,,-4.316608040201023,0.056580830441297296
kde,,-4.199461055276402,0.05739853908136216
kde,,-4.082314070351778,0.05818617053878238
kde,,-3.9651670854271543,0.05894246346910896
kde,,-3.8480201005025325,0.059666263683898595
kde,,-3.730873115577909,0.06035652741316984
kde,,-3.6137261306532853,0.06101232387997709
kde,,-3.4965791457286617,0.06163283718003481
kde,,-3.37943216080404,0.062217367464834
kde,,-3.2622851758794162,0.06276533143214919
kde,,-3.1451381909547926,0.06327626213318117
kde,,-3.027991206030169,0.06374980811077018
kde,,-2.910844221105547,0.06418573188809913
kde,,-2.7936972361809236,0.06458390783204089
kde,,-2.6765502512563,0.06494431941974743
kde,,-2.559403266331678,0.06526705594119415
kde,,-2.4422562814070545,0.06555230867414712
kde,,-2.325109296482431,0.0658003665713854
kde,,-2.2079623115578073,0.0660116115029615
kde,,-2.0908153266331855,0.06618651309880191
kde,,-1.9736683417085619,0.06632562323902175
kde,,-1.8565213567839383,0.06642957024094512
kde,,-1.7393743718593164,0.06649905279298161
kde,,-1.6222273869346928,0.06653483368620952
kde,,-1.5050804020100692,0.0665377333947659
kde,,-1.3879334170854456,0.06650862355594975
kde,,-1.2707864321608238,0.06644842040032463
kde,,-1.1536394472362002,0.06635807818107653
kde,,-1.0364924623115765,0.06623858265046567
kde,,-0.9193454773869547,0.06609094462943045
kde,,-0.8021984924623311,0.06591619371428561
kde,,-0.6850515075377075,0.06571537216203642
kde,,-0.5679045226130839,0.06548952899313285
kde,,-0.45075753768846205,0.06523971434755337
kde,,-0.33361055276383844,0.06496697412696113
kde,,-0.21646356783921483,0.06467234495235899
kde,,-0.099316582914593,0.06435684946321268
kde,,0.01783040201003061,0.06402149198045061
kde,,0.13497738693465422,0.06366725455211711
kde,,0.25212437185927783,0.06329509339678546
kde,,0.36927135678389966,0.06290593575616132
kde,,0.48641834170852327,0.0625006771646536
kde,,0.6035653266331469,0.06208017914009016
kde,,0.7207123115577687,0.06164526729623364
kde,,0.8378592964823923,0.0611967298743359
kde,,0.9550062814070159,0.0607353166876795
kde,,1.0721532663316395,0.06026173846991148
kde,,1.1893002512562614,0.059776666615000404
kde,,1.306447236180885,0.059280733293854845
kde,,1.4235942211055086,0.058774531930048245
kde,,1.5407412060301322,0.05825861801471262
kde,,1.657888190954754,0.0577335102385024
kde,,1.7750351758793776,0.05719969191660016
kde,,1.8921821608040013,0.056657612681042864
kde,,2.009329145728623,0.05610769041319899
kde,,2.1264761306532467,0.05555031338802319
kde,,2.2436231155778703,0.054985842600762586
kde,,2.360770100502494,0.05441461424608477
kde,,2.4779170854271158,0.053836942319142024
kde,,2.5950640703517394,0.05325312130787908
kde,,2.712211055276363,0.052663428945926516
kde,,2.829358040200985,0.052068128995697
kde,,2.9465050251256084,0.05146747403180857
kde,,3.063652010050232,0.05086170819569405
kde,,3.1807989949748556,0.05025106989320749
kde,,3.2979459798994775,0.04963579440820008
kde,,3.415092964824101,0.0490161164063993
kde,,3.5322399497487247,0.04839227230547179
kde,,3.6493869346733483,0.04776450248887507
kde,,3.766533919597972,0.04713305334298721
kde,,3.883680904522592,0.04649817909903613
kde,,4.000827889447216,0.04586014346351386
kde,,4.117974874371839,0.04521922102303994
kde,,4.235121859296463,0.04457569841201392
kde,,4.352268844221086,0.043929875233853055
kde,,4.46941582914571,0.04328206472912599
kde,,4.586562814070334,0.04263259418644852
kde,,4.703709798994954,0.04198180509458217
kde,,4.820856783919577,0.041330053036748464
kde,,4.938003768844201,0.040677707330721666
kde,,5.0551507537688245,0.04002515042076611
kde,,5.172297738693448,0.03937277702992252
kde,,5.289444723618072,0.03872099308349571
kde,,5.406591708542695,0.03807021441683594
kde,,5.523738693467315,0.03742086528261445
kde,,5.640885678391939,0.03677337667475206
kde,,5.758032663316563,0.0361281844879492
kde,,5.875179648241186,0.03548572753336633
kde,,5.99232663316581,0.03484644543240375
kde,,6.109473618090433,0.03421077641170925
kde,,6.226620603015057,0.0335791550234924
kde,,6.343767587939681,0.03295200981593276
kde,,6.460914572864301,0.032329760978928285
kde,,6.578061557788924,0.03171281799063326
kde,,6.695208542713548,0.03110157729017984
kde,,6.8123555276381715,0.03049642000166095
kde,,6.929502512562795,0.02989770973387953
kde,,7.046649497487419,0.029305790479542806
kde,,7.163796482412042,0.02872098463650784
kde,,7.280943467336662,0.028143591172378444
kde,,7.398090452261286,0.02757388395222398
kde,,7.51523743718591,0.027012110247455454
kde,,7.632384422110533,0.02645848944197036
kde,,7.749531407035157,0.025913211949585804
kde,,7.8666783919597805,0.025376438354542476
kde,,7.983825376884404,0.024848298784503006
kde,,8.100972361809024,0.02432889252301446
kde,,8.218119346733648,0.02381828786588219
kde,,8.335266331658271,0.0233165222233397
kde,,8.452413316582895,0.02282360246732438
kde,,8.569560301507519,0.02233950552061215
kde,,8.686707286432142,0.02186417918205224
kde,,8.803854271356766,0.021397543179706508
kde,,8.921001256281386,0.020939490441361515
kde,,9.03814824120601,0.020489888569674212
kde,,9.155295226130633,0.02004858150715657
kde,,9.272442211055257,0.019615391374323873
kde,,9.38958919597988,0.019190120462648
kde,,9.506736180904504,0.0187725533624863
kde,,9.623883165829128,0.01836245920491652
kde,,9.741030150753748,0.017959593995410354
kde,,9.858177135678371,0.01756370301653187
kde,,9.975324120602995,0.017174523276359963
kde,,10.092471105527618,0.016791785979107764
kde,,10.209618090452242,0.016415218994448266
kde,,10.326765075376866,0.016044549302349883
kde,,10.44391206030149,0.015679505390772123
kde,,10.56105904522611,0.015319819584360947
kde,,10.678206030150733,0.01496523028330282
kde,,10.795353015075356,0.014615484092731097
kde,,10.91249999999998,0.014270337824510062
