series,thickness_nm,absolute_error
point,0.0,3.700000000000003
point,12.0,0.0
point,18.0,0.0
point,0.0,1.2999999999999972
point,1.1,0.0
point,2.1,4.066666666666663
point,3.1,0.19999999999998863
point,0.0,5.5
point,0.2,0.0
point,0.5,0.0
point,1.0,0.0
point,2.0,3.2666666666666515
point,0.0,4.900000000000006
point,5.0,1.4000000000000057
