series,rank,theoretical_quantile,ordered_residual,x,y
empirical_quantile,1,-1.8027430907391904,-41.27212335408865,,
empirical_quantile,2,-1.2418667918433202,-23.964238659735116,,
empirical_quantile,3,-0.9208229763683788,-7.4923155301660955,,
empirical_quantile,4,-0.6744897501960817,-6.292315530166093,,
empirical_quantile,5,-0.463707751457179,-4.76539719137827,,
empirical_quantile,6,-0.2718800053992609,-2.607703304307549,,
empirical_quantile,7,-0.08964235107576254,-1.8115468258563396,,
empirical_quantile,8,0.08964235107576254,-1.2923155301660927,,
empirical_quantile,9,0.27188000539926077,1.4121072572042692,,
empirical_quantile,10,0.4637077514571792,1.5096062306082985,,
empirical_quantile,11,0.6744897501960817,1.6928759615140336,,
empirical_quantile,12,0.9208229763683788,2.90768446983391,,
empirical_quantile,13,1.2418667918433206,6.052491609359151,,
empirical_quantile,14,1.8027430907391908,8.748068821988781,,
normal_reference,1,,,-1.8027430907391904,-25.451824892667766
normal_reference,2,,,-1.2418667918433202,-19.025997571543115
normal_reference,3,,,-0.9208229763683788,-15.347874383207106
normal_reference,4,,,-0.6744897501960817,-12.525692775685483
normal_reference,5,,,-0.463707751457179,-10.110813186435514
normal_reference,6,,,-0.2718800053992609,-7.913087994632426
normal_reference,7,,,-0.08964235107576254,-5.825234219397375
normal_reference,8,,,0.08964235107576254,-3.7712117199391653
normal_reference,9,,,0.27188000539926077,-1.6833579447041154
normal_reference,10,,,0.4637077514571792,0.5143672470989751
normal_reference,11,,,0.6744897501960817,2.929246836348943
normal_reference,12,,,0.9208229763683788,5.751428443870566
normal_reference,13,,,1.2418667918433206,9.42955163220658
normal_reference,14,,,1.8027430907391908,15.855378953331233
quantile_band_lower,1,,,-1.8027430907391904,-35.52743217803199
quantile_band_upper,1,,,-1.8027430907391904,-14.745247077038837
quantile_band_lower,2,,,-1.2418667918433202,-27.06037414095886
quantile_band_upper,2,,,-1.2418667918433202,-10.91403287874465
quantile_band_lower,3,,,-0.9208229763683788,-22.5055764626083
quantile_band_upper,3,,,-0.9208229763683788,-8.136215335947114
quantile_band_lower,4,,,-0.6744897501960817,-19.220249925466568
quantile_band_upper,4,,,-0.6744897501960817,-5.7857125153141835
quantile_band_lower,5,,,-0.463707751457179,-16.5396564803587
quantile_band_upper,5,,,-0.463707751457179,-3.6474203449860227
quantile_band_lower,6,,,-0.2718800053992609,-14.194164863134771
quantile_band_upper,6,,,-0.2718800053992609,-1.6105169283177792
quantile_band_lower,7,,,-0.08964235107576254,-12.042703316480386
quantile_band_upper,7,,,-0.08964235107576254,0.3995166925548883
quantile_band_lower,8,,,0.08964235107576254,-9.99596263189143
quantile_band_upper,8,,,0.08964235107576254,2.4462573771438514
quantile_band_lower,9,,,0.27188000539926077,-7.9859290110187615
quantile_band_upper,9,,,0.27188000539926077,4.597718923798231
quantile_band_lower,10,,,0.4637077514571792,-5.949025594350521
quantile_band_upper,10,,,0.4637077514571792,6.943210541022154
quantile_band_lower,11,,,0.6744897501960817,-3.8107334240223634
quantile_band_upper,11,,,0.6744897501960817,9.623803986130026
quantile_band_lower,12,,,0.9208229763683788,-1.4602306033894297
quantile_band_upper,12,,,0.9208229763683788,12.90913052327176
quantile_band_lower,13,,,1.2418667918433206,1.3175869394081117
quantile_band_upper,13,,,1.2418667918433206,17.46392820162232
quantile_band_lower,14,,,1.8027430907391908,5.148801137702291
quantile_band_upper,14,,,1.8027430907391908,25.930986238695443
