series,thickness_nm,residual
point,0.0,-0.21755015437003067
point,12.0,2.4128064273580634
point,18.0,-0.2720152817778825
point,0.0,4.782449845629969
point,1.1,7.39023253228838
point,2.1,11.942762247432384
point,3.1,7.495291962576388
point,0.0,8.982449845629972
point,0.2,-17.90704421134123
point,0.5,-35.241285296798026
point,1.0,14.73497956077398
point,2.0,4.087509275917981
point,0.0,-1.4175501543700335
point,5.0,7.145098421349999
