series,actual,residual
point,68.0,-0.21755015437003067
point,64.0,2.4128064273580634
point,58.0,-0.2720152817778825
point,73.0,4.782449845629969
point,75.0,7.39023253228838
point,79.0,11.942762247432384
point,74.0,7.495291962576388
point,77.2,8.982449845629972
point,50.2,-17.90704421134123
point,32.7,-35.241285296798026
point,82.4,14.73497956077398
point,71.2,4.087509275917981
point,66.8,-1.4175501543700335
point,72.6,7.145098421349999
