series,predicted,residual
point,68.21755015437003,-0.21755015437003067
point,61.58719357264194,2.4128064273580634
point,58.27201528177788,-0.2720152817778825
point,68.21755015437003,4.782449845629969
point,67.60976746771162,7.39023253228838
point,67.05723775256762,11.942762247432384
point,66.50470803742361,7.495291962576388
point,68.21755015437003,8.982449845629972
point,68.10704421134123,-17.90704421134123
point,67.94128529679803,-35.241285296798026
point,67.66502043922603,14.73497956077398
point,67.11249072408202,4.087509275917981
point,68.21755015437003,-1.4175501543700335
point,65.45490157865,7.145098421349999
