series,residual
residual_sample,10.886866315152908
residual_sample,34.96496885700775
residual_sample,-13.605745810040133
residual_sample,-19.413133684847093
residual_sample,-20.678880825951847
residual_sample,-22.020835796962253
residual_sample,-20.372230877935166
residual_sample,37.466866315152906
residual_sample,8.511307353939578
residual_sample,7.629760903872395
residual_sample,6.145295465101256
residual_sample,7.694284505087104
residual_sample,-3.293133684847092
residual_sample,-13.915389034730403
