series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,7.6,28.854666462664348,7.160559440559443,28.707602241731173,7.160559440559443,28.707602241731173
sorted_curves,1.0,8.2,28.870165322406816,7.570349650349641,28.973301916073158,7.570349650349641,28.973301916073158
sorted_curves,2.0,9.7,28.878849671444307,10.32955710955709,29.07104846165847,10.32955710955709,29.07104846165847
sorted_curves,3.0,10.9,28.98859656116611,14.778974358974331,29.060716007071715,14.778974358974331,29.060716007071715
sorted_curves,4.0,23.0,29.113022354886397,20.25939393939391,29.002178680897487,20.25939393939391,29.002178680897487
sorted_curves,5.0,25.82,29.113022354886397,26.11160839160846,28.95531061172044,26.11160839160846,28.95531061172044
sorted_curves,6.0,35.0,29.113022354886397,28.87762237762245,28.621520221326904,28.621520221326904,28.87762237762245
sorted_curves,7.0,36.5,29.113022354886397,29.01282051282059,24.897102110619088,24.897102110619088,29.01282051282059
sorted_curves,8.0,37.2,29.505743261390748,33.26573426573435,20.360002321379806,20.360002321379806,33.26573426573435
sorted_curves,9.0,37.5,29.62086973926555,37.98974358974381,20.199311485600905,20.199311485600905,37.98974358974381
sorted_curves,10.0,40.0,31.272322498035237,49.652540792541046,29.50733776227065,29.50733776227065,49.652540792541046
sorted_curves,11.0,66.58,36.91556980326061,71.23696969696998,52.32668384550519,52.32668384550519,71.23696969696998
sorted_curves,12.0,121.0,86.03530925081917,105.72587412587447,92.69995242942046,92.69995242942046,105.72587412587447
sorted_curves,13.0,150.0,163.60581801000157,156.10209790209828,154.66974620813255,154.66974620813255,156.10209790209828
