series,predicted,residual
point,28.922342593110983,11.077657406889017
point,69.49422058076078,51.50577941923922
point,81.57209604780051,68.42790395219949
point,28.922342593110983,-19.222342593110984
point,26.596126867588918,-18.39612686758892
point,23.128339919422526,-15.528339919422526
point,19.58079626648006,-8.68079626648006
point,28.922342593110983,37.657657406889015
point,28.667676433528744,8.832323566471256
point,28.13470478177186,8.365295218228141
point,26.89061083131332,8.109389168686679
point,23.499910889868705,13.700089110131298
point,28.92234259311098,-3.102342593110979
point,16.946608794626105,6.053391205373895
