series,residual,kde_x,kde_density
residual_sample,-26.700000000000003,,
residual_sample,5.0,,
residual_sample,-5.0,,
residual_sample,20.299999999999997,,
residual_sample,10.0,,
residual_sample,4.73333333333332,,
residual_sample,3.6333333333333258,,
residual_sample,0.29999999999999716,,
residual_sample,-0.5,,
residual_sample,0.5,,
residual_sample,-4.0,,
residual_sample,-6.0,,
residual_sample,6.099999999999994,,
residual_sample,-8.366666666666674,,
kde,,-26.700000000000003,0.004644935042984538
kde,,-26.46381909547739,0.004654449465434825
kde,,-26.227638190954778,0.0046589510203394165
kde,,-25.991457286432162,0.004658614343468371
kde,,-25.75527638190955,0.004653651025669505
kde,,-25.519095477386937,0.004644309577010985
kde,,-25.282914572864325,0.004630875191675621
kde,,-25.046733668341712,0.004613669315449908
kde,,-24.8105527638191,0.00459304901905034
kde,,-24.574371859296484,0.004569406181843015
kde,,-24.33819095477387,0.0045431664917260335
kde,,-24.10201005025126,0.004514788268045491
kde,,-23.865829145728647,0.004484761115395368
kde,,-23.629648241206034,0.004453604417001946
kde,,-23.393467336683422,0.0044218656771101905
kde,,-23.157286432160806,0.004390118722370695
kde,,-22.921105527638193,0.004358961772672074
kde,,-22.68492462311558,0.004329015392178489
kde,,-22.44874371859297,0.004300920331520842
kde,,-22.212562814070353,0.00427533527216138
kde,,-21.97638190954774,0.004252934483914856
kde,,-21.740201005025128,0.004234405406477136
kde,,-21.504020100502515,0.0042204461655973805
kde,,-21.267839195979903,0.004211763034247505
kde,,-21.03165829145729,0.004209067848807617
kde,,-20.795477386934678,0.004213075389914585
kde,,-20.559296482412062,0.004224500737228482
kde,,-20.32311557788945,0.004244056606973942
kde,,-20.086934673366837,0.004272450680725223
kde,,-19.850753768844225,0.004310382933538705
kde,,-19.61457286432161,0.004358542969206869
kde,,-19.378391959798996,0.004417607370124176
kde,,-19.142211055276384,0.004488237069026196
kde,,-18.90603015075377,0.004571074749695138
kde,,-18.66984924623116,0.004666742283621797
kde,,-18.433668341708547,0.004775838209577154
kde,,-18.197487437185934,0.004898935263075549
kde,,-17.961306532663322,0.0050365779628019506
kde,,-17.725125628140706,0.005189280261222227
kde,,-17.488944723618093,0.005357523266789184
kde,,-17.25276381909548,0.005541753045388018
kde,,-17.016582914572865,0.0057423785089200305
kde,,-16.780402010050253,0.005959769399189069
kde,,-16.54422110552764,0.00619425437551575
kde,,-16.308040201005028,0.006446119214743567
kde,,-16.071859296482415,0.006715605132501594
kde,,-15.835678391959801,0.007002907234733949
kde,,-15.599497487437189,0.007308173108579024
kde,,-15.363316582914576,0.007631501561666466
kde,,-15.127135678391962,0.007972941518781584
kde,,-14.89095477386935,0.008332491084612127
kde,,-14.654773869346737,0.008710096780930168
kde,,-14.418592964824123,0.00910565296606252
kde,,-14.18241206030151,0.009519001443860954
kde,,-13.946231155778898,0.0099499312685945
kde,,-13.710050251256284,0.010398178751250172
kde,,-13.473869346733672,0.0108634276716481
kde,,-13.23768844221106,0.011345309699558796
kde,,-13.001507537688445,0.011843405026663093
kde,,-12.765326633165833,0.01235724320973235
kde,,-12.529145728643218,0.0128863042238432
kde,,-12.292964824120606,0.013430019722796673
kde,,-12.056783919597994,0.01398777450220667
kde,,-11.82060301507538,0.014558908158981912
kde,,-11.584422110552767,0.015142716939173606
kde,,-11.348241206030155,0.015738455764425778
kde,,-11.11206030150754,0.01634534042557381
kde,,-10.875879396984928,0.016962549930318767
kde,,-10.639698492462315,0.017589228990387992
kde,,-10.403517587939703,0.018224490632204333
kde,,-10.167336683417087,0.018867418913854413
kde,,-9.931155778894475,0.01951707173009406
kde,,-9.694974874371862,0.020172483686280537
kde,,-9.45879396984925,0.020832669021494707
kde,,-9.222613065326637,0.02149662456072963
kde,,-8.986432160804025,0.02216333267588732
kde,,-8.750251256281409,0.02283176423545174
kde,,-8.514070351758797,0.02350088152309805
kde,,-8.277889447236184,0.024169641106156468
kde,,-8.041708542713572,0.024836996635767977
kde,,-7.805527638190959,0.025501901561741685
kde,,-7.569346733668343,0.026163311746534315
kde,,-7.333165829145731,0.02682018796440453
kde,,-7.0969849246231185,0.027471498273625824
kde,,-6.860804020100506,0.028116220251645584
kde,,-6.624623115577894,0.02875334308522547
kde,,-6.388442211055281,0.02938186950985679
kde,,-6.152261306532665,0.03000081759507881
kde,,-5.916080402010053,0.03060922237470166
kde,,-5.67989949748744,0.031206137323309825
kde,,-5.443718592964828,0.031790635682758604
kde,,-5.2075376884422155,0.03236181164463557
kde,,-4.9713567839196,0.032918781396803654
kde,,-4.735175879396987,0.03346068404413553
kde,,-4.498994974874375,0.03398668241535574
kde,,-4.262814070351762,0.03449596376949489
kde,,-4.02663316582915,0.034987740416802346
kde,,-3.7904522613065375,0.03546125027003251
kde,,-3.5542713567839215,0.03591575734279708
kde,,-3.318090452261309,0.03635055221214395
kde,,-3.0819095477386966,0.03676495246267252
kde,,-2.845728643216084,0.0371583031293192
kde,,-2.609547738693472,0.037529977155445156
kde,,-2.373366834170856,0.03787937588203741
kde,,-2.1371859296482434,0.03820592958270226
kde,,-1.901005025125631,0.0385090980577052
kde,,-1.6648241206030185,0.03878837129861253
kde,,-1.4286432160804061,0.03904327023314363
kde,,-1.1924623115577937,0.039273347557677946
kde,,-0.9562814070351777,0.039478188662512084
kde,,-0.7201005025125653,0.03965741265246462
kde,,-0.4839195979899529,0.03981067346282128
kde,,-0.24773869346734045,0.03993766106794054
kde,,-0.011557788944728031,0.04003810277714261
kde,,0.2246231155778844,0.04011176460982782
kde,,0.46080402010050037,0.04015845273915501
kde,,0.6969849246231128,0.040178014991101144
kde,,0.9331658291457252,0.040170342383359495
kde,,1.1693467336683376,0.04013537068635599
kde,,1.40552763819095,0.04007308198670688
kde,,1.641708542713566,0.03998350623173894
kde,,1.8778894472361785,0.039866722732276025
kde,,2.114070351758791,0.039722861599786836
kde,,2.3502512562814033,0.03955210509320975
kde,,2.5864321608040157,0.03935468885033564
kde,,2.822613065326628,0.0391309029785511
kde,,3.058793969849244,0.0388810929800255
kde,,3.2949748743718565,0.03860566048706782
kde,,3.531155778894469,0.038305063784375856
kde,,3.7673366834170814,0.03797981809624347
kde,,4.003517587939694,0.037630495618462954
kde,,4.23969849246231,0.03725772527664246
kde,,4.475879396984922,0.03686219219492621
