series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,123.4,170.6365,128.61748251748296,170.87812674825196,128.61748251748296,170.87812674825196
sorted_curves,1.0,187.8,208.38254166666678,191.93566433566465,216.00864918414936,191.93566433566465,216.00864918414936
sorted_curves,2.0,258.0,262.35249999999996,234.46806526806552,246.85840569153086,234.46806526806552,246.85840569153086
sorted_curves,3.0,260.0,263.66249999999997,260.1615384615387,265.93245435120457,260.1615384615387,265.93245435120457
sorted_curves,4.0,260.9,272.3175,272.9629370629374,275.73585324397845,272.9629370629374,275.73585324397845
sorted_curves,5.0,269.0,274.66499999999996,276.81911421911497,278.77366045066117,276.81911421911497,278.77366045066117
sorted_curves,6.0,270.0,275.0675,277.68601398601476,279.0619069541577,277.68601398601476,279.0619069541577
sorted_curves,7.0,277.0,275.3275,277.2792540792548,275.92783702408775,275.92783702408775,277.2792540792548
sorted_curves,8.0,285.0,276.5897916666666,281.063403263404,274.7999426961934,274.7999426961934,281.063403263404
sorted_curves,9.0,286.0,276.5897916666666,285.5522144522146,273.8391982323233,273.8391982323233,285.5522144522146
sorted_curves,10.0,293.0,276.5897916666666,290.73682983683,274.5576852661229,274.5576852661229,290.73682983683
sorted_curves,11.0,296.0,276.5897916666666,296.93846153846164,278.14572989510503,278.14572989510503,296.93846153846164
sorted_curves,12.0,297.3,279.9,304.4783216783217,285.79365821678334,285.79365821678334,304.4783216783217
sorted_curves,13.0,318.1,302.39000000000016,313.6776223776223,298.69179632867144,298.69179632867144,313.6776223776223
