series,predicted,residual
point,82.097244974534,-32.09724497453399
point,56.622990553056965,-19.622990553056965
point,19.141201741002966,7.858798258997034
point,82.097244974534,14.902755025466007
point,82.5092206581187,13.490779341881293
point,82.40259780902873,13.69740219097126
point,81.83774048584033,13.162259514159672
point,82.097244974534,-5.097244974533993
point,82.21339074694552,-4.213390746945521
point,82.35324182000545,-3.353241820005451
point,82.4946800469523,-0.49468004695229695
point,82.43388064527217,-2.4338806452721684
point,82.097244974534,0.7027550254660042
point,79.50207559564117,3.4979244043588267
