series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,123.4,250.2069421693494,128.61748251748296,250.7374881783689,128.61748251748296,250.7374881783689
sorted_curves,1.0,187.8,250.2069421693494,191.93566433566465,249.7663290911087,191.93566433566465,249.7663290911087
sorted_curves,2.0,258.0,250.2069421693494,234.46806526806552,249.60537394172002,234.46806526806552,249.60537394172002
sorted_curves,3.0,260.0,250.2069421693494,260.1615384615387,250.20254743736453,250.20254743736453,260.1615384615387
sorted_curves,4.0,260.9,251.78136667578738,272.9629370629374,251.50577428520393,251.50577428520393,272.9629370629374
sorted_curves,5.0,269.0,252.32175641775956,276.81911421911497,253.4629791924005,253.4629791924005,276.81911421911497
sorted_curves,6.0,270.0,255.40560753857216,277.68601398601476,255.76968321378718,255.76968321378718,277.68601398601476
sorted_curves,7.0,277.0,260.30970540178606,277.2792540792548,258.4088261563192,258.4088261563192,277.2792540792548
sorted_curves,8.0,285.0,261.2551768737078,281.063403263404,262.4660406264035,262.4660406264035,281.063403263404
sorted_curves,9.0,286.0,269.2341986101873,285.5522144522146,267.03134755777575,267.03134755777575,285.5522144522146
sorted_curves,10.0,293.0,270.0618430797055,290.73682983683,272.4631807801144,272.4631807801144,290.73682983683
sorted_curves,11.0,296.0,277.6902392616678,296.93846153846164,278.83256246435724,278.83256246435724,296.93846153846164
sorted_curves,12.0,297.3,288.93805809117845,304.4783216783217,286.21051478144244,286.21051478144244,304.4783216783217
sorted_curves,13.0,318.1,293.6742793722506,313.6776223776223,294.6680599023083,294.6680599023083,313.6776223776223
