series,predicted,residual
point,21.660540471867044,18.339459528132956
point,106.03537116745018,14.96462883254982
point,148.22278651524175,1.7772134847582493
point,21.660540471867044,-11.960540471867045
point,29.394899952295496,-21.194899952295497
point,36.426135843594096,-28.826135843594095
point,43.45737173489269,-32.55737173489269
point,21.660540471867044,44.919459528132954
point,23.066787650126763,14.433212349873237
point,25.17615841751634,11.32384158248366
point,28.691776363165637,6.308223636834363
point,35.72301225446424,1.4769877455357658
point,21.660540471867044,4.159459528132956
point,56.816719928360016,-33.816719928360016
