target,MAE,MSE,RMSE,R2,Adj_R2,MAPE_percent,MedianAE,ExplainedVariance
Rct_initial_ohm,77.81013071895424,13901.539317429193,117.90478920480369,0.24296881457168462,0.22751919854253533,103.61079478277837,77.66944444444442,0.24296881457168462
ICE_percent,8.623965141612203,159.20063180827884,12.617473273531386,0.3179943591466978,0.3040758766803039,18.731778564284888,6.327777777777783,0.3179943591466978
Initial Reversible Capacity_mAh_g at 0.1C,50.45969498910675,6717.559978213508,81.96072216747183,0.3041163615888186,0.289914654682468,39.564228191561384,27.905555555555566,0.3041163615888186
Highest Capacity Retention_percent,9.114596949891068,178.79873638344225,13.37156447030198,0.3809523796846417,0.36831875478024667,13.96807006717371,7.011111111111106,0.3809523796846418
OVERALL_MEAN,36.50209694989107,5239.2746659586055,56.463637279027225,0.31150797874796066,0.29745712117138845,43.96871790144958,29.72847222222222,0.3115079787479607
