target,MAE,MSE,RMSE,R2,Adj_R2,MAPE_percent,MedianAE,ExplainedVariance
Rct_initial_ohm,99.32820282117524,16894.390124034286,129.97842176313068,0.07998820197911205,0.04165437706157504,228.38497807753018,94.16770746442373,0.07998820197911205
ICE_percent,11.923072763430943,216.34979436701164,14.70883388875582,0.07317088833261254,0.03455300867980471,25.009876086743247,10.407565290598683,0.07317088833261254
Initial Reversible Capacity_mAh_g at 0.1C,65.94337143184616,8044.057999569095,89.68867263801542,0.16670214088369162,0.13198139675384546,52.55476535706127,50.165303445857376,0.16670214088369162
Highest Capacity Retention_percent,13.148620961470344,286.8508413431807,16.936671495402535,0.0068479547968508525,-0.034533380419947024,22.207166755746403,11.062394760180723,0.0068479547968507415
OVERALL_MEAN,47.58581699448067,6360.412189828393,62.82814994632612,0.08167729649806676,0.04341385051881955,82.03919656927027,41.45074274026513,0.08167729649806674
