target,MAE,MSE,RMSE,R2,Adj_R2,MAPE_percent,MedianAE,ExplainedVariance
Rct_initial_ohm,100.57131870954666,17379.44623755126,131.83112772616056,0.05357367361428389,0.034258850626820325,238.63054386393935,100.22884417114821,0.05357367361428378
ICE_percent,12.130067063951325,223.69738160553567,14.956516359284192,0.04169427993968944,0.022137020346621794,25.52412458970145,10.749267816608985,0.04169427993968955
Initial Reversible Capacity_mAh_g at 0.1C,65.98682694780348,8130.427943391148,90.16888567233792,0.15775492925459,0.14056625434141845,50.69354982725588,47.93307315752804,0.15775492925459
Highest Capacity Retention_percent,12.971057692515842,288.76765030652956,16.993164811374296,0.00021146478936240332,-0.020192382867997516,22.141785701552912,11.023919385030325,0.0002114647893622923
OVERALL_MEAN,47.914817603454324,6505.584803213618,63.487423642289244,0.06330858689948143,0.044192435611715764,84.2475009956124,42.48377613257889,0.0633085868994814
