target,MAE,MSE,RMSE,R2,Adj_R2,MAPE_percent,MedianAE,ExplainedVariance
Rct_initial_ohm,29.023026180334995,2468.627031331897,49.6852798254362,-0.4667200914774139,-0.5889467657671983,86.81251050841237,12.67138259041958,-0.2805300512685571
ICE_percent,7.9871993054551895,181.18690102481446,13.460568376737086,-0.13733704157565496,-0.23211512837362624,17.09435623689846,3.83654083060609,0.007181389337885924
Initial Reversible Capacity_mAh_g at 0.1C,29.625698329635657,2557.005530932233,50.566842208429755,-0.09550988431130403,-0.18680237467057936,16.624349635637486,16.05000000000001,-0.011296919137175898
Highest Capacity Retention_percent,14.544112750222329,465.1066169338093,21.56633063211749,-0.023168166168985982,-0.10843218001640142,32.922651007154315,9.409763831879488,0.09255589061204739
OVERALL_MEAN,20.29500914141204,1417.9815200556884,33.81975526068013,-0.18068379588333972,-0.27907411220695133,38.36346684702566,10.491921813226291,-0.04802242261394993
