target,MAE,MSE,RMSE,R2,Adj_R2,MAPE_percent,MedianAE,ExplainedVariance
Rct_initial_ohm,29.582857142857147,1683.0934857142859,41.02552236979178,0.0,-0.08333333333333326,140.20434432860668,21.79,0.0
ICE_percent,9.354081632653058,159.30801020408165,12.621727702817934,0.0,-0.08333333333333326,17.74311782890865,7.0642857142857025,0.0
Initial Reversible Capacity_mAh_g at 0.1C,32.10306122448979,2334.078010204082,48.312296676975336,0.0,-0.08333333333333326,16.641061688434696,22.535714285714278,0.0
Highest Capacity Retention_percent,16.16020408163265,454.5749489795918,21.32076333013412,0.0,-0.08333333333333326,32.873100890173305,13.29285714285713,-2.220446049250313e-16
OVERALL_MEAN,21.800051020408162,1157.7636137755103,30.820077519929796,0.0,-0.08333333333333326,51.86540618403083,16.170714285714276,-5.551115123125783e-17
