series,actual,residual
point,68.0,-3.25
point,64.0,3.0
point,58.0,-3.0
point,73.0,1.75
point,75.0,-1.2000000000000028
point,79.0,3.799999999999997
point,74.0,-1.2000000000000028
point,77.2,5.950000000000003
point,50.2,8.75
point,32.7,-8.75
point,82.4,6.200000000000003
point,71.2,-5.0
point,66.8,-4.450000000000003
point,72.6,-2.6000000000000085
