series,predicted,residual
point,29.113133684847092,10.886866315152908
point,86.03503114299225,34.96496885700775
point,163.60574581004013,-13.605745810040133
point,29.113133684847092,-19.413133684847093
point,28.878880825951846,-20.678880825951847
point,29.620835796962254,-22.020835796962253
point,31.272230877935165,-20.372230877935166
point,29.113133684847092,37.466866315152906
point,28.98869264606042,8.511307353939578
point,28.870239096127605,7.629760903872395
point,28.854704534898744,6.145295465101256
point,29.5057154949129,7.694284505087104
point,29.113133684847092,-3.293133684847092
point,36.9153890347304,-13.915389034730403
