series,actual,residual
point,40.0,10.886866315152908
point,121.0,34.96496885700775
point,150.0,-13.605745810040133
point,9.7,-19.413133684847093
point,8.2,-20.678880825951847
point,7.6,-22.020835796962253
point,10.9,-20.372230877935166
point,66.58,37.466866315152906
point,37.5,8.511307353939578
point,36.5,7.629760903872395
point,35.0,6.145295465101256
point,37.2,7.694284505087104
point,25.82,-3.293133684847092
point,23.0,-13.915389034730403
