series,rank,theoretical_quantile,ordered_residual,x,y
empirical_quantile,1,-1.8027430907391904,-33.816719928360016,,
empirical_quantile,2,-1.2418667918433202,-32.55737173489269,,
empirical_quantile,3,-0.9208229763683788,-28.826135843594095,,
empirical_quantile,4,-0.6744897501960817,-21.194899952295497,,
empirical_quantile,5,-0.463707751457179,-11.960540471867045,,
empirical_quantile,6,-0.2718800053992609,1.4769877455357658,,
empirical_quantile,7,-0.08964235107576254,1.7772134847582493,,
empirical_quantile,8,0.08964235107576254,4.159459528132956,,
empirical_quantile,9,0.27188000539926077,6.308223636834363,,
empirical_quantile,10,0.4637077514571792,11.32384158248366,,
empirical_quantile,11,0.6744897501960817,14.433212349873237,,
empirical_quantile,12,0.9208229763683788,14.96462883254982,,
empirical_quantile,13,1.2418667918433206,18.339459528132956,,
empirical_quantile,14,1.8027430907391908,44.919459528132954,,
normal_reference,1,,,-1.8027430907391904,-40.50323365790554
normal_reference,2,,,-1.2418667918433202,-28.138460318296307
normal_reference,3,,,-0.9208229763683788,-21.060903255811194
normal_reference,4,,,-0.6744897501960817,-15.630375145368376
normal_reference,5,,,-0.463707751457179,-10.98359002785319
normal_reference,6,,,-0.2718800053992609,-6.754660039327086
normal_reference,7,,,-0.08964235107576254,-2.7371479888304444
normal_reference,8,,,0.08964235107576254,1.2152648867482447
normal_reference,9,,,0.27188000539926077,5.232776937244884
normal_reference,10,,,0.4637077514571792,9.461706925770994
normal_reference,11,,,0.6744897501960817,14.108492043286176
normal_reference,12,,,0.9208229763683788,19.539020153728995
normal_reference,13,,,1.2418667918433206,26.616577216214118
normal_reference,14,,,1.8027430907391908,38.98135055582335
quantile_band_lower,1,,,-1.8027430907391904,-59.891025161870125
quantile_band_upper,1,,,-1.8027430907391904,-19.901309373707647
quantile_band_lower,2,,,-1.2418667918433202,-43.59845328749825
quantile_band_upper,2,,,-1.2418667918433202,-12.529169910565459
quantile_band_lower,3,,,-0.9208229763683788,-34.833972375377186
quantile_band_upper,3,,,-0.9208229763683788,-7.184008489472315
quantile_band_lower,4,,,-0.6744897501960817,-28.51224663512635
quantile_band_upper,4,,,-0.6744897501960817,-2.6610991178349117
quantile_band_lower,5,,,-0.463707751457179,-23.35416679450592
quantile_band_upper,5,,,-0.463707751457179,1.453468034172114
quantile_band_lower,6,,,-0.2718800053992609,-18.840900133637806
quantile_band_upper,6,,,-0.2718800053992609,5.372939847393888
quantile_band_lower,7,,,-0.08964235107576254,-14.700992065175953
quantile_band_upper,7,,,-0.08964235107576254,9.240707978258424
quantile_band_lower,8,,,0.08964235107576254,-10.762591080340627
quantile_band_upper,8,,,0.08964235107576254,13.179108963093762
quantile_band_lower,9,,,0.27188000539926077,-6.8948229494760875
quantile_band_upper,9,,,0.27188000539926077,17.319017031555607
quantile_band_lower,10,,,0.4637077514571792,-2.9753511362543197
quantile_band_upper,10,,,0.4637077514571792,21.83228369242371
quantile_band_lower,11,,,0.6744897501960817,1.1392160157527
quantile_band_upper,11,,,0.6744897501960817,26.99036353304415
quantile_band_lower,12,,,0.9208229763683788,5.662125387390109
quantile_band_upper,12,,,0.9208229763683788,33.31208927329499
quantile_band_lower,13,,,1.2418667918433206,11.007286808483263
quantile_band_upper,13,,,1.2418667918433206,42.07657018541605
quantile_band_lower,14,,,1.8027430907391908,18.37942627162544
quantile_band_upper,14,,,1.8027430907391908,58.36914205978791
