series,predicted,residual
point,34.53879166666667,5.461208333333332
point,112.61500000000001,8.384999999999991
point,120.59,29.409999999999997
point,34.53879166666667,-24.83879166666667
point,20.675000000000008,-12.475000000000009
point,18.89500000000001,-11.29500000000001
point,14.3225,-3.4224999999999994
point,34.53879166666667,32.04120833333333
point,36.16352500000001,1.336474999999993
point,35.627275000000004,0.8727249999999955
point,30.077500000000004,4.922499999999996
point,25.280000000000015,11.919999999999987
point,34.53879166666667,-8.718791666666668
point,19.832500000000003,3.167499999999997
