series,actual,residual
point,40.0,5.461208333333332
point,121.0,8.384999999999991
point,150.0,29.409999999999997
point,9.7,-24.83879166666667
point,8.2,-12.475000000000009
point,7.6,-11.29500000000001
point,10.9,-3.4224999999999994
point,66.58,32.04120833333333
point,37.5,1.336474999999993
point,36.5,0.8727249999999955
point,35.0,4.922499999999996
point,37.2,11.919999999999987
point,25.82,-8.718791666666668
point,23.0,3.167499999999997
