series,predicted,residual
point,71.24064444444444,-3.2406444444444418
point,62.9277777777777,1.072222222222301
point,59.693333333333335,-1.6933333333333351
point,71.24064444444444,1.7593555555555582
point,78.0231111111113,-3.023111111111305
point,75.41933333333277,3.580666666667227
point,73.9733333333332,0.026666666666798733
point,71.24064444444444,5.959355555555561
point,47.320755555555955,2.8792444444440477
point,37.82555555555584,-5.1255555555558345
point,77.1104444444447,5.28955555555531
point,74.65488888888838,-3.4548888888883766
point,71.24064444444444,-4.440644444444445
point,72.18888888888833,0.41111111111166565
