series,thickness_nm,absolute_error
point,0.0,3.2406444444444418
point,12.0,1.072222222222301
point,18.0,1.6933333333333351
point,0.0,1.7593555555555582
point,1.1,3.023111111111305
point,2.1,3.580666666667227
point,3.1,0.026666666666798733
point,0.0,5.959355555555561
point,0.2,2.8792444444440477
point,0.5,5.1255555555558345
point,1.0,5.28955555555531
point,2.0,3.4548888888883766
point,0.0,4.440644444444445
point,5.0,0.41111111111166565
