series,actual,residual
point,40.0,0.09997270586882934
point,121.0,0.09997422502215159
point,150.0,0.10020349139935547
point,9.7,-30.20002729413117
point,8.2,-19.24985907534177
point,7.6,-11.15336146376992
point,10.9,-3.73163390792306
point,66.58,26.679972705868828
point,37.5,-0.03440006608976631
point,36.5,2.4604703699490926
point,35.0,6.503346254020904
point,37.2,17.753340149549402
point,25.82,-14.08002729413117
point,23.0,-0.10015039850698315
