series,thickness_nm,absolute_error
point,0.0,0.09997270586882934
point,12.0,0.09997422502215159
point,18.0,0.10020349139935547
point,0.0,30.20002729413117
point,1.1,19.24985907534177
point,2.1,11.15336146376992
point,3.1,3.73163390792306
point,0.0,26.679972705868828
point,0.2,0.03440006608976631
point,0.5,2.4604703699490926
point,1.0,6.503346254020904
point,2.0,17.753340149549402
point,0.0,14.08002729413117
point,5.0,0.10015039850698315
