series,residual
residual_sample,-33.80983169579437
residual_sample,-43.63746654575962
residual_sample,-52.05128397074225
residual_sample,13.190168304205628
residual_sample,12.480968442958812
residual_sample,12.845332205461702
residual_sample,12.009695967964603
residual_sample,-6.809831695794372
residual_sample,-5.756958943293796
residual_sample,-4.677649814542917
residual_sample,-1.5454679332914765
residual_sample,-3.2811041707885806
residual_sample,-1.0098316957943752
residual_sample,0.5119871167201069
