series,predicted,residual
point,22.335193009863964,17.664806990136036
point,101.35047243970519,19.649527560294814
point,140.85811215462581,9.141887845374185
point,22.335193009863964,-12.635193009863965
point,29.578260290932743,-21.378260290932744
point,36.16286691008618,-28.56286691008618
point,42.74747352923961,-31.847473529239615
point,22.335193009863964,44.244806990136034
point,23.65211433369465,13.847885666305348
point,25.62749631944068,10.87250368055932
point,28.919799629017398,6.0802003709826025
point,35.50440624817083,1.695593751829172
point,22.335193009863964,3.484806990136036
point,55.25822610563114,-32.25822610563114
