series,thickness_nm,absolute_error
point,0.0,17.664806990136036
point,12.0,19.649527560294814
point,18.0,9.141887845374185
point,0.0,12.635193009863965
point,1.1,21.378260290932744
point,2.1,28.56286691008618
point,3.1,31.847473529239615
point,0.0,44.244806990136034
point,0.2,13.847885666305348
point,0.5,10.87250368055932
point,1.0,6.0802003709826025
point,2.0,1.695593751829172
point,0.0,3.484806990136036
point,5.0,32.25822610563114
