series,residual
residual_sample,-0.5738669595149304
residual_sample,-0.3247636439925543
residual_sample,-4.200211986231373
residual_sample,4.42613304048507
residual_sample,6.815634177741288
residual_sample,11.169726120701483
residual_sample,6.523818063661679
residual_sample,8.626133040485072
residual_sample,-18.303048570922897
residual_sample,-35.69682098803483
residual_sample,14.180224983445271
residual_sample,3.3343169264054637
residual_sample,-1.7738669595149332
residual_sample,5.796592755286056
