series,thickness_nm,absolute_error
point,0.0,32.95555555555555
point,12.0,5.7999999999999545
point,18.0,4.2000000000000455
point,0.0,24.95555555555555
point,1.1,30.055555555555543
point,2.1,41.83333333333334
point,3.1,10.266666666666652
point,0.0,40.95555555555555
point,0.2,64.24444444444444
point,0.5,128.64444444444445
point,1.0,45.25555555555556
point,2.0,3.833333333333343
point,0.0,8.855555555555526
point,5.0,59.366666666666674
