series,predicted,residual
point,252.04444444444445,32.95555555555555
point,264.20000000000005,5.7999999999999545
point,264.20000000000005,-4.2000000000000455
point,252.04444444444445,24.95555555555555
point,255.94444444444446,30.055555555555543
point,254.16666666666666,41.83333333333334
point,258.73333333333335,10.266666666666652
point,252.04444444444445,40.95555555555555
point,252.04444444444445,-64.24444444444444
point,252.04444444444445,-128.64444444444445
point,252.04444444444445,45.25555555555556
point,254.16666666666666,3.833333333333343
point,252.04444444444445,8.855555555555526
point,258.73333333333335,59.366666666666674
