series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,32.7,67.4357142857143,34.465034965035024,67.43571428571428,34.465034965035024,67.43571428571428
sorted_curves,1.0,50.2,67.4357142857143,47.732867132867185,67.43571428571431,47.732867132867185,67.43571428571431
sorted_curves,2.0,58.0,67.4357142857143,57.30489510489516,67.43571428571431,57.30489510489516,67.43571428571431
sorted_curves,3.0,64.0,67.4357142857143,63.806759906759964,67.43571428571433,63.806759906759964,67.43571428571433
sorted_curves,4.0,66.8,67.4357142857143,67.86410256410264,67.43571428571431,67.43571428571431,67.86410256410264
sorted_curves,5.0,68.0,67.4357142857143,70.10256410256429,67.43571428571448,67.43571428571448,70.10256410256429
sorted_curves,6.0,71.2,67.4357142857143,71.03962703962722,67.43571428571448,67.43571428571448,71.03962703962722
sorted_curves,7.0,72.6,67.4357142857143,72.14498834498853,67.43571428571448,67.43571428571448,72.14498834498853
sorted_curves,8.0,73.0,67.4357142857143,73.02983682983702,67.43571428571448,67.43571428571448,73.02983682983702
sorted_curves,9.0,74.0,67.4357142857143,74.08857808857809,67.4357142857143,67.4357142857143,74.08857808857809
sorted_curves,10.0,75.0,67.4357142857143,75.34242424242424,67.43571428571428,67.43571428571428,75.34242424242424
sorted_curves,11.0,77.2,67.4357142857143,76.9888111888112,67.43571428571427,67.43571428571427,76.9888111888112
sorted_curves,12.0,79.0,67.4357142857143,79.22517482517485,67.43571428571427,67.43571428571427,79.22517482517485
sorted_curves,13.0,82.4,67.4357142857143,82.24895104895107,67.43571428571427,67.43571428571427,82.24895104895107
