layer,x,y_lo,y_hi,y
response_band_10_90,0.0,61.21171095571095,77.1939020979021,
response_band_10_90,0.07228915662650602,60.72592074592075,77.24776223776225,
response_band_10_90,0.14457831325301204,59.777902097902114,77.21121212121213,
response_band_10_90,0.21686746987951805,58.69347319347322,77.1432167832168,
response_band_10_90,0.2891566265060241,57.79845221445224,77.10274125874128,
response_band_10_90,0.3614457831325301,57.41865734265749,77.1487505827508,
response_band_10_90,0.4337349397590361,58.83904273504289,77.52486247086269,
response_band_10_90,0.5060240963855421,61.38965345765362,78.05889976689998,
response_band_10_90,0.5783132530120482,64.21210567210585,78.67724941724963,
response_band_10_90,0.6506024096385542,67.20256099456117,79.30629836829857,
response_band_10_90,0.7228915662650602,69.97262160062179,80.01214185814207,
response_band_10_90,0.7951807228915663,72.19890365190383,80.40087712287733,
response_band_10_90,0.8674698795180722,73.76767987568006,80.4510775890778,
response_band_10_90,0.9397590361445782,74.29915229215248,80.24507425907447,
response_band_10_90,1.0120481927710843,73.41352292152311,79.71247086247108,
response_band_10_90,1.0843373493975903,73.78865034965054,79.38095504495526,
response_band_10_90,1.1566265060240963,74.17112043512063,79.0696689976692,
response_band_10_90,1.2289156626506024,74.51714141414162,78.84439627039649,
response_band_10_90,1.3012048192771084,74.77588855588876,78.67788145188166,
response_band_10_90,1.3734939759036144,74.91939427239447,78.61523276723298,
response_band_10_90,1.4457831325301205,74.9019131979134,78.70155844155866,
response_band_10_90,1.5180722891566265,74.81013431013452,78.6288151848154,
response_band_10_90,1.5903614457831325,74.82654456654478,78.55804195804217,
response_band_10_90,1.6626506024096386,74.84393162393184,78.49124475524496,
response_band_10_90,1.7349397590361444,74.86034188034208,78.43637562437583,
response_band_10_90,1.8072289156626504,74.87382173382193,78.40138661338682,
response_band_10_90,1.8795180722891565,74.88241758241779,78.39422977022997,
response_band_10_90,1.9518072289156625,74.88417582417603,78.42285714285735,
response_band_10_90,2.0240963855421685,74.87714285714304,78.42285714285735,
response_band_10_90,2.0963855421686746,74.87714285714304,78.42285714285735,
response_band_10_90,2.1686746987951806,74.87714285714304,78.42285714285735,
response_band_10_90,2.2409638554216866,74.88417582417603,78.42285714285735,
response_band_10_90,2.3132530120481927,74.88241758241779,78.42285714285735,
response_band_10_90,2.3855421686746987,74.87382173382193,78.42285714285735,
response_band_10_90,2.4578313253012047,74.86034188034208,78.42285714285735,
response_band_10_90,2.5301204819277108,74.84393162393184,78.42285714285735,
response_band_10_90,2.602409638554217,74.82654456654478,78.42285714285735,
response_band_10_90,2.674698795180723,74.81013431013452,78.42285714285735,
response_band_10_90,2.746987951807229,74.80224886224906,78.42285714285735,
response_band_10_90,2.819277108433735,74.79225441225461,78.42285714285735,
response_band_10_90,2.891566265060241,74.78365856365876,78.42285714285735,
response_band_10_90,2.963855421686747,74.77996891996912,78.42285714285735,
response_band_10_90,3.036144578313253,74.76691530691551,78.42285714285735,
response_band_10_90,3.108433734939759,74.7530846930849,78.42285714285735,
response_band_10_90,3.180722891566265,74.74003108003129,78.42285714285735,
response_band_10_90,3.253012048192771,74.75252525252546,78.42285714285735,
response_band_10_90,3.325301204819277,74.73988344988365,78.42285714285735,
