series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,7.6,12.593999999999937,7.160559440559443,14.12902742812736,7.160559440559443,14.12902742812736
sorted_curves,1.0,8.2,19.70288888888901,7.570349650349641,17.106362315462327,7.570349650349641,17.106362315462327
sorted_curves,2.0,9.7,20.613444444444298,10.32955710955709,20.32149647759651,10.32955710955709,20.32149647759651
sorted_curves,3.0,10.9,23.92999999999983,14.778974358974331,23.620909777259783,14.778974358974331,23.620909777259783
sorted_curves,4.0,23.0,23.9413333333335,20.25939393939391,26.85108207718203,20.25939393939391,26.85108207718203
sorted_curves,5.0,25.82,28.262777777777835,26.11160839160846,29.85849324009321,26.11160839160846,29.85849324009321
sorted_curves,6.0,35.0,35.525877777777524,28.87762237762245,31.93727220927213,28.87762237762245,31.93727220927213
sorted_curves,7.0,36.5,35.525877777777524,29.01282051282059,27.060141932141843,27.060141932141843,29.01282051282059
sorted_curves,8.0,37.2,35.525877777777524,33.26573426573435,28.765740222740128,28.765740222740128,33.26573426573435
sorted_curves,9.0,37.5,35.525877777777524,37.98974358974381,31.25188642838646,31.25188642838646,37.98974358974381
sorted_curves,10.0,40.0,36.6,49.652540792541046,41.269725705775784,41.269725705775784,49.652540792541046
sorted_curves,11.0,66.58,37.32982222222222,71.23696969696998,61.99337795907812,61.99337795907812,71.23696969696998
sorted_curves,12.0,121.0,122.10666666666667,105.72587412587447,96.59696309246337,96.59696309246337,105.72587412587447
sorted_curves,13.0,150.0,141.81555555555556,156.10209790209828,148.25460101010142,148.25460101010142,156.10209790209828
