series,value,grid_x,density
original_sample,40.0,,
original_sample,121.0,,
original_sample,150.0,,
original_sample,9.7,,
original_sample,8.2,,
original_sample,7.6,,
original_sample,10.9,,
original_sample,66.58,,
original_sample,37.5,,
original_sample,36.5,,
original_sample,35.0,,
original_sample,37.2,,
original_sample,25.82,,
original_sample,23.0,,
standard_scaled_sample,-0.08220941979501563,,
standard_scaled_sample,1.8203514383181996,,
standard_scaled_sample,2.501515202334042,,
standard_scaled_sample,-0.7939081111632925,,
standard_scaled_sample,-0.8291407196468705,,
standard_scaled_sample,-0.8432337630403016,,
standard_scaled_sample,-0.76572202437643,,
standard_scaled_sample,0.5421124025339875,,
standard_scaled_sample,-0.1409304339343124,,
standard_scaled_sample,-0.1644188395900311,,
standard_scaled_sample,-0.19965144807360916,,
standard_scaled_sample,-0.14797695563102795,,
standard_scaled_sample,-0.41527501199310685,,
standard_scaled_sample,-0.4815123159422336,,
minmax_scaled_sample,0.22752808988764042,,
minmax_scaled_sample,0.7963483146067416,,
minmax_scaled_sample,1.0,,
minmax_scaled_sample,0.014747191011235951,,
minmax_scaled_sample,0.004213483146067413,,
minmax_scaled_sample,0.0,,
minmax_scaled_sample,0.02317415730337079,,
minmax_scaled_sample,0.4141853932584269,,
minmax_scaled_sample,0.20997191011235952,,
minmax_scaled_sample,0.20294943820224717,,
minmax_scaled_sample,0.19241573033707862,,
minmax_scaled_sample,0.20786516853932585,,
minmax_scaled_sample,0.1279494382022472,,
minmax_scaled_sample,0.10814606741573034,,
scaled::Robust Scale,0.1669941060903733,,
scaled::Robust Scale,3.349705304518664,,
scaled::Robust Scale,4.489194499017682,,
scaled::Robust Scale,-1.0235756385068764,,
scaled::Robust Scale,-1.082514734774067,,
scaled::Robust Scale,-1.106090373280943,,
scaled::Robust Scale,-0.9764243614931238,,
scaled::Robust Scale,1.2113948919449902,,
scaled::Robust Scale,0.068762278978389,,
scaled::Robust Scale,0.029469548133595286,,
scaled::Robust Scale,-0.029469548133595286,,
scaled::Robust Scale,0.056974459724951,,
scaled::Robust Scale,-0.39017681728880155,,
scaled::Robust Scale,-0.5009823182711198,,
scaled::Max Abs Scale,0.26666666666666666,,
scaled::Max Abs Scale,0.8066666666666666,,
scaled::Max Abs Scale,1.0,,
scaled::Max Abs Scale,0.06466666666666666,,
scaled::Max Abs Scale,0.05466666666666666,,
scaled::Max Abs Scale,0.050666666666666665,,
scaled::Max Abs Scale,0.07266666666666667,,
scaled::Max Abs Scale,0.44386666666666663,,
scaled::Max Abs Scale,0.25,,
scaled::Max Abs Scale,0.24333333333333335,,
scaled::Max Abs Scale,0.23333333333333334,,
scaled::Max Abs Scale,0.24800000000000003,,
scaled::Max Abs Scale,0.17213333333333333,,
scaled::Max Abs Scale,0.15333333333333332,,
scaled::Quantile Normal Scale,0.7363159173761246,,
scaled::Quantile Normal Scale,1.4260768722728474,,
scaled::Quantile Normal Scale,5.19933758270342,,
scaled::Quantile Normal Scale,-1.0200762327862014,,
scaled::Quantile Normal Scale,-1.4260768722728474,,
scaled::Quantile Normal Scale,-5.199337582605575,,
scaled::Quantile Normal Scale,-0.7363159173761294,,
scaled::Quantile Normal Scale,1.0200762327862003,,
scaled::Quantile Normal Scale,0.5024022233733555,,
scaled::Quantile Normal Scale,0.09655861528963935,,
scaled::Quantile Normal Scale,-0.09655861528963908,,
scaled::Quantile Normal Scale,0.29338123212119344,,
scaled::Quantile Normal Scale,-0.29338123212119377,,
scaled::Quantile Normal Scale,-0.5024022233733555,,
scaled::Quantile Uniform Scale,0.7692307692307677,,
scaled::Quantile Uniform Scale,0.9230769230769231,,
scaled::Quantile Uniform Scale,1.0,,
scaled::Quantile Uniform Scale,0.15384615384615385,,
scaled::Quantile Uniform Scale,0.07692307692307693,,
scaled::Quantile Uniform Scale,0.0,,
scaled::Quantile Uniform Scale,0.23076923076923078,,
scaled::Quantile Uniform Scale,0.8461538461538459,,
scaled::Quantile Uniform Scale,0.6923076923076923,,
scaled::Quantile Uniform Scale,0.5384615384615385,,
scaled::Quantile Uniform Scale,0.46153846153846156,,
scaled::Quantile Uniform Scale,0.6153846153846154,,
scaled::Quantile Uniform Scale,0.38461538461538447,,
scaled::Quantile Uniform Scale,0.3076923076923077,,
scaled::Power Yeo Johnson Scale,0.36944810053457533,,
scaled::Power Yeo Johnson Scale,1.5454745067648872,,
scaled::Power Yeo Johnson Scale,1.7626682672824898,,
scaled::Power Yeo Johnson Scale,-1.2419930596764874,,
scaled::Power Yeo Johnson Scale,-1.4352820844072811,,
scaled::Power Yeo Johnson Scale,-1.5224144280612253,,
scaled::Power Yeo Johnson Scale,-1.1074856580573904,,
scaled::Power Yeo Johnson Scale,0.922319402940206,,
scaled::Power Yeo Johnson Scale,0.29812043292292834,,
scaled::Power Yeo Johnson Scale,0.2681671484637453,,
scaled::Power Yeo Johnson Scale,0.2215688501282531,,
scaled::Power Yeo Johnson Scale,0.28922411272909593,,
scaled::Power Yeo Johnson Scale,-0.11941729228918774,,
scaled::Power Yeo Johnson Scale,-0.2503982992746126,,
original_kde,,7.6,0.009238585460380547
original_kde,,8.555704697986577,0.009424818788903078
original_kde,,9.511409395973153,0.009604665292819118
original_kde,,10.467114093959731,0.009777657933506708
original_kde,,11.422818791946309,0.00994334381402916
original_kde,,12.378523489932885,0.010101286114890607
original_kde,,13.334228187919463,0.010251065976543029
original_kde,,14.28993288590604,0.01039228431852994
original_kde,,15.245637583892616,0.010524563585407898
original_kde,,16.201342281879192,0.010647549409890331
original_kde,,17.157046979865772,0.010760912184007916
original_kde,,18.11275167785235,0.01086434852947625
original_kde,,19.068456375838927,0.010957582658904738
original_kde,,20.024161073825503,0.011040367619970593
original_kde,,20.97986577181208,0.011112486415219159
original_kde,,21.935570469798655,0.011173752990736377
original_kde,,22.891275167785235,0.011224013087571452
original_kde,,23.846979865771814,0.011263144950467237
original_kde,,24.80268456375839,0.011291059889182355
original_kde,,25.758389261744966,0.011307702688461145
original_kde,,26.714093959731542,0.011313051863524024
original_kde,,27.66979865771812,0.011307119758808895
original_kde,,28.6255033557047,0.011289952488591418
original_kde,,29.581208053691277,0.01126162971904349
original_kde,,30.536912751677853,0.011222264292250936
original_kde,,31.49261744966443,0.011172001693696927
original_kde,,32.448322147651005,0.011111019365720473
original_kde,,33.40402684563758,0.011039525870471622
original_kde,,34.359731543624164,0.010957759906898259
original_kde,,35.31543624161074,0.01086598918730438
original_kde,,36.271140939597316,0.010764509180006127
original_kde,,37.22684563758389,0.010653641725569738
original_kde,,38.18255033557047,0.010533733535033252
original_kde,,39.138255033557044,0.010405154579381154
original_kde,,40.09395973154363,0.010268296380346214
original_kde,,41.0496644295302,0.010123570213345583
original_kde,,42.00536912751678,0.009971405234007719
original_kde,,42.961073825503355,0.009812246540303812
original_kde,,43.91677852348994,0.009646553182752886
original_kde,,44.872483221476514,0.009474796135516128
original_kde,,45.82818791946309,0.009297456241426796
original_kde,,46.783892617449666,0.009115022144112509
original_kde,,47.73959731543624,0.008927988220352808
original_kde,,48.69530201342282,0.008736852525676015
original_kde,,49.6510067114094,0.008542114765934595
original_kde,,50.60671140939598,0.008344274307210409
original_kde,,51.56241610738255,0.008143828235893439
original_kde,,52.51812080536913,0.007941269480156278
original_kde,,53.473825503355705,0.007737085003318581
original_kde,,54.42953020134228,0.007531754078770365
original_kde,,55.385234899328864,0.007325746655210968
original_kde,,56.34093959731544,0.007119521819973622
original_kde,,57.296644295302016,0.006913526367157059
original_kde,,58.25234899328859,0.006708193476189442
original_kde,,59.20805369127517,0.006503941505320969
original_kde,,60.163758389261744,0.006301172903394688
original_kde,,61.11946308724833,0.006100273242096025
original_kde,,62.0751677852349,0.00590161036974513
original_kde,,63.03087248322148,0.005705533686587262
original_kde,,63.986577181208055,0.005512373540469536
original_kde,,64.94228187919462,0.005322440740780034
original_kde,,65.8979865771812,0.005136026187580365
original_kde,,66.85369127516779,0.004953400611995692
original_kde,,67.80939597315437,0.004774814423146239
original_kde,,68.76510067114094,0.004600497656219367
original_kde,,69.72080536912752,0.004430660015697172
original_kde,,70.6765100671141,0.004265491007275239
original_kde,,71.63221476510067,0.004105160151636241
original_kde,,72.58791946308725,0.003949817272977528
original_kde,,73.54362416107382,0.0037995928550337184
original_kde,,74.4993288590604,0.0036545984572801237
original_kde,,75.45503355704697,0.0035149271840459644
original_kde,,76.41073825503355,0.003380654199401682
original_kde,,77.36644295302013,0.0032518372809043523
original_kde,,78.3221476510067,0.003128517405580889
original_kde,,79.27785234899328,0.003010719361890458
original_kde,,80.23355704697987,0.0028984523818252122
original_kde,,81.18926174496644,0.0027917107877711254
original_kde,,82.14496644295302,0.002690474649247194
original_kde,,83.1006711409396,0.002594710445160701
original_kde,,84.05637583892617,0.002504371727747297
original_kde,,85.01208053691275,0.002419399784897099
original_kde,,85.96778523489932,0.0023397242980915966
original_kde,,86.9234899328859,0.0022652639936818647
original_kde,,87.87919463087248,0.002195927285717968
original_kde,,88.83489932885905,0.002131612908985197
original_kde,,89.79060402684563,0.002072210541308935
original_kde,,90.7463087248322,0.002017601414551315
original_kde,,91.7020134228188,0.001967658914035947
original_kde,,92.65771812080537,0.0019222491663993145
original_kde,,93.61342281879195,0.0018812316160778952
original_kde,,94.56912751677852,0.0018444595907986618
original_kde,,95.5248322147651,0.0018117808565486736
original_kde,,96.48053691275167,0.0017830381625592198
original_kde,,97.43624161073825,0.0017580697768547675
original_kde,,98.39194630872483,0.0017367100128908958
original_kde,,99.3476510067114,0.0017187897477432797
original_kde,,100.30335570469798,0.001704136932217141
original_kde,,101.25906040268455,0.0016925770931290598
original_kde,,102.21476510067114,0.0016839338278768843
original_kde,,103.17046979865772,0.0016780292912647605
original_kde,,104.1261744966443,0.001674684674395144
original_kde,,105.08187919463087,0.001673720675284098
original_kde,,106.03758389261745,0.0016749579607056317
original_kde,,106.99328859060402,0.001678217618630614
original_kde,,107.9489932885906,0.0016833216005003693
original_kde,,108.90469798657718,0.0016900931524683833
original_kde,,109.86040268456375,0.001698357234658871
original_kde,,110.81610738255033,0.001707940927430621
original_kde,,111.7718120805369,0.0017186738236003095
original_kde,,112.72751677852348,0.0017303884055720196
original_kde,,113.68322147651007,0.001742920406339182
original_kde,,114.63892617449665,0.0017561091533707235
original_kde,,115.59463087248322,0.001769797894463413
original_kde,,116.5503355704698,0.001783834104735091
original_kde,,117.50604026845637,0.001798069774045921
original_kde,,118.46174496644295,0.0018123616742638088
original_kde,,119.41744966442953,0.0018265716059320497
original_kde,,120.3731543624161,0.0018405666240481967
original_kde,,121.32885906040268,0.0018542192428190809
original_kde,,122.28456375838925,0.0018674076194136104
original_kde,,123.24026845637583,0.0018800157168884508
original_kde,,124.1959731543624,0.0018919334466080287
original_kde,,125.151677852349,0.0019030567906157465
original_kde,,126.10738255033557,0.0019132879045347226
original_kde,,127.06308724832215,0.0019225352016807792
original_kde,,128.01879194630874,0.001930713419155522
original_kde,,128.9744966442953,0.0019377436667514314
original_kde,,129.9302013422819,0.001943553459542682
original_kde,,130.88590604026845,0.00194807673505441
original_kde,,131.84161073825504,0.0019512538558995106
original_kde,,132.7973154362416,0.0019530315987463496
original_kde,,133.7530201342282,0.0019533631304344923
original_kde,,134.70872483221476,0.00195220797199042
original_kde,,135.66442953020135,0.001949531951213755
original_kde,,136.6201342281879,0.0019453071444093923
original_kde,,137.5758389261745,0.0019395118077354975
original_kde,,138.53154362416106,0.0019321302985249355
original_kde,,139.48724832214765,0.001923152986821965
original_kde,,140.4429530201342,0.001912576157260823
original_kde,,141.3986577181208,0.001900401901301683
original_kde,,142.3543624161074,0.0018866379997361886
original_kde,,143.31006711409395,0.0018712977952826098
original_kde,,144.26577181208054,0.0018544000550128825
original_kde,,145.2214765100671,0.0018359688222931083
original_kde,,146.1771812080537,0.0018160332578778143
original_kde,,147.13288590604026,0.001794627469778323
original_kde,,148.08859060402685,0.0017717903315281926
original_kde,,149.0442953020134,0.0017475652884946808
original_kde,,150.0,0.0017220001519346175
standard_kde,,7.6,2.901605506337113e-18
standard_kde,,8.555704697986577,6.475944053210704e-25
standard_kde,,9.511409395973153,1.0472072528411102e-32
standard_kde,,10.467114093959731,1.226932796430856e-41
standard_kde,,11.422818791946309,1.0415173947647618e-51
standard_kde,,12.378523489932885,6.405746525107309e-63
standard_kde,,13.334228187919463,2.854502440818733e-75
standard_kde,,14.28993288590604,9.216128707129412e-89
standard_kde,,15.245637583892616,2.1558775333821474e-103
standard_kde,,16.201342281879192,3.6539035982433656e-119
standard_kde,,17.157046979865772,4.486911734807155e-136
standard_kde,,18.11275167785235,3.992044836382174e-154
standard_kde,,19.068456375838927,2.5733611334378064e-173
standard_kde,,20.024161073825503,1.2018866386151598e-193
standard_kde,,20.97986577181208,4.067089408779945e-215
standard_kde,,21.935570469798655,9.971520245239185e-238
standard_kde,,22.891275167785235,1.7713177463460744e-261
