series,thickness_nm,residual
point,0.0,204.33475495077582
point,12.0,189.33121555298558
point,18.0,179.32944585409047
point,0.0,196.33475495077582
point,1.1,205.3344305059784
point,2.1,215.33413555616255
point,3.1,188.33384060634668
point,0.0,212.33475495077582
point,0.2,107.13469596081266
point,0.5,42.734607475867904
point,1.0,216.63446000095996
point,2.0,177.3341650511441
point,0.0,180.2347549507758
point,5.0,237.43328020169656
