series,predicted,residual
point,250.20628170059587,34.793718299404134
point,293.67586765083,-23.675867650830014
point,251.7807603671032,8.219239632896802
point,250.20628170059587,26.793718299404134
point,261.255091006252,24.744908993748027
point,270.0622150417143,25.937784958285704
point,277.6910075909018,-8.69100759090179
point,250.20628170059587,42.793718299404134
point,252.32120595357082,-64.52120595357081
point,255.4052174715626,-132.0052174715626
point,260.3095703709606,36.9904296290394
point,269.2345275550504,-11.23452755505042
point,250.20628170059587,10.693718299404111
point,288.93941018967064,29.160589810329384
