series,predicted,residual
point,259.82938809249623,25.17061190750377
point,271.5330058805104,-1.5330058805104159
point,277.3848147745175,-17.38481477451751
point,259.82938809249623,17.17061190750377
point,260.90221972306415,25.09778027693585
point,261.8775212053987,34.12247879460131
point,262.8528226877332,6.14717731226682
point,259.82938809249623,33.17061190750377
point,260.0244483889631,-72.22444838896308
point,260.31703883366345,-136.91703883366344
point,260.8046895748307,36.49531042516929
point,261.77999105716526,-3.7799910571652617
point,259.82938809249623,1.0706119075037464
point,264.7058955041688,53.39410449583124
