series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,32.7,60.008432077738036,34.465034965035024,60.04394917957546,34.465034965035024,60.04394917957546
sorted_curves,1.0,50.2,64.36181398866154,47.732867132867185,64.9585012995294,47.732867132867185,64.9585012995294
sorted_curves,2.0,58.0,69.4407595514056,57.30489510489516,68.38454859438477,57.30489510489516,68.38454859438477
sorted_curves,3.0,64.0,70.81933048986471,63.806759906759964,70.58246524642075,63.806759906759964,70.58246524642075
sorted_curves,4.0,66.8,71.54489414168529,67.86410256410264,71.81262543791658,67.86410256410264,71.81262543791658
sorted_curves,5.0,68.0,71.61745050686736,70.10256410256429,72.33540335115156,70.10256410256429,72.33540335115156
sorted_curves,6.0,71.2,72.27045779350588,71.03962703962722,72.58233177344947,71.03962703962722,72.58233177344947
sorted_curves,7.0,72.6,72.34301415868794,72.14498834498853,72.53497563766629,72.14498834498853,72.53497563766629
sorted_curves,8.0,73.0,72.70579598459823,73.02983682983702,72.70241340347104,72.70241340347104,73.02983682983702
sorted_curves,9.0,74.0,72.92346508014441,74.08857808857809,72.8903157850962,72.8903157850962,74.08857808857809
sorted_curves,10.0,75.0,73.06857781050851,75.34242424242424,73.0194458196335,73.0194458196335,75.34242424242424
sorted_curves,11.0,77.2,73.06857781050851,76.9888111888112,73.08971894255458,73.08971894255458,76.9888111888112
sorted_curves,12.0,79.0,73.06857781050851,79.22517482517485,73.10105058933125,73.10105058933125,79.22517482517485
sorted_curves,13.0,82.4,73.06857781050851,82.24895104895107,73.05335619543536,73.05335619543536,82.24895104895107
