series,residual
residual_sample,0.5637000077944805
residual_sample,-3.434113354638285
residual_sample,-9.433020035854668
residual_sample,5.5637000077944805
residual_sample,7.563900449571477
residual_sample,11.564082669368744
residual_sample,6.564264889166012
residual_sample,9.763700007794483
residual_sample,-17.236263548246058
residual_sample,-34.73620888230688
residual_sample,14.963882227591753
residual_sample,3.7640644473890177
residual_sample,-0.6362999922055224
residual_sample,5.164611106780825
