series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,7.6,28.854704534898744,7.160559440559443,28.70763612891914,7.160559440559443,28.70763612891914
sorted_curves,1.0,8.2,28.870239096127605,7.570349650349641,28.97335707683913,7.570349650349641,28.97335707683913
sorted_curves,2.0,9.7,28.878880825951846,10.32955710955709,29.071124122930037,10.32955710955709,29.071124122930037
sorted_curves,3.0,10.9,28.98869264606042,14.778974358974331,29.06080871646558,14.778974358974331,29.06080871646558
sorted_curves,4.0,23.0,29.113133684847092,20.25939393939391,29.002282306719472,20.25939393939391,29.002282306719472
sorted_curves,5.0,25.82,29.113133684847092,26.11160839160846,28.95541634296548,26.11160839160846,28.95541634296548
sorted_curves,6.0,35.0,29.113133684847092,28.87762237762245,28.62161443945517,28.62161443945517,28.87762237762245
sorted_curves,7.0,36.5,29.113133684847092,29.01282051282059,24.897174984390794,24.897174984390794,29.01282051282059
sorted_curves,8.0,37.2,29.5057154949129,33.26573426573435,20.360002258842826,20.360002258842826,33.26573426573435
sorted_curves,9.0,37.5,29.620835796962254,37.98974358974381,20.19924135032935,20.19924135032935,37.98974358974381
sorted_curves,10.0,40.0,31.272230877935165,49.652540792541046,29.50720710651985,29.50720710651985,49.652540792541046
sorted_curves,11.0,66.58,36.9153890347304,71.23696969696998,52.32651436128688,52.32651436128688,71.23696969696998
sorted_curves,12.0,121.0,86.03503114299225,105.72587412587447,92.69977794850273,92.69977794850273,105.72587412587447
sorted_curves,13.0,150.0,163.60574581004013,156.10209790209828,154.66961270203961,154.66961270203961,156.10209790209828
