series,predicted,residual
point,276.5897916666666,8.4102083333334
point,275.0675,-5.0674999999999955
point,272.3175,-12.317499999999995
point,276.5897916666666,0.4102083333334008
point,263.66249999999997,22.337500000000034
point,279.9,16.100000000000023
point,275.3275,-6.327499999999986
point,276.5897916666666,16.4102083333334
point,208.38254166666678,-20.58254166666677
point,170.6365,-47.23650000000001
point,262.35249999999996,34.94750000000005
point,274.66499999999996,-16.664999999999964
point,276.5897916666666,-15.689791666666622
point,302.39000000000016,15.709999999999866
