series,thickness_nm,absolute_error
point,0.0,8.4102083333334
point,12.0,5.0674999999999955
point,18.0,12.317499999999995
point,0.0,0.4102083333334008
point,1.1,22.337500000000034
point,2.1,16.100000000000023
point,3.1,6.327499999999986
point,0.0,16.4102083333334
point,0.2,20.58254166666677
point,0.5,47.23650000000001
point,1.0,34.94750000000005
point,2.0,16.664999999999964
point,0.0,15.689791666666622
point,5.0,15.709999999999866
