series,thickness_nm,residual
point,0.0,-0.57386509178788
point,12.0,-0.32476874911317566
point,18.0,-4.200220577775816
point,0.0,4.42613490821212
point,1.1,6.815635406290639
point,2.1,11.169726768180197
point,3.1,6.523818130069756
point,0.0,8.626134908212123
point,0.2,-18.30304681940997
point,0.5,-35.696819410843105
point,1.0,14.180226270101684
point,2.0,3.33431763199124
point,0.0,-1.7738650917878829
point,5.0,5.796591717659908
