series,predicted,residual
point,68.57386509178788,-0.57386509178788
point,64.32476874911318,-0.32476874911317566
point,62.200220577775816,-4.200220577775816
point,68.57386509178788,4.42613490821212
point,68.18436459370936,6.815635406290639
point,67.8302732318198,11.169726768180197
point,67.47618186993024,6.523818130069756
point,68.57386509178788,8.626134908212123
point,68.50304681940997,-18.30304681940997
point,68.39681941084311,-35.696819410843105
point,68.21977372989832,14.180226270101684
point,67.86568236800876,3.33431763199124
point,68.57386509178788,-1.7738650917878829
point,66.80340828234009,5.796591717659908
