series,residual
residual_sample,19.03856173641185
residual_sample,0.9082407407406095
residual_sample,-9.09175925925939
residual_sample,11.03856173641185
residual_sample,20.417180687830694
residual_sample,13.524267195767095
residual_sample,-13.528336507936615
residual_sample,27.03856173641185
residual_sample,-23.63415476190491
residual_sample,-68.35489629629646
residual_sample,27.518632539682358
residual_sample,-16.254961111111015
residual_sample,-5.0614382635881725
residual_sample,18.483103968252976
