series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,123.4,270.7473278054083,128.61748251748296,270.7679764045965,128.61748251748296,270.7679764045965
sorted_curves,1.0,187.8,273.2782561058865,191.93566433566465,273.6251525722458,191.93566433566465,273.6251525722458
sorted_curves,2.0,258.0,276.23100578977767,234.46806526806552,275.6169557805902,234.46806526806552,275.6169557805902
sorted_curves,3.0,260.0,277.0324664182624,260.1615384615387,276.89475992701074,260.1615384615387,276.89475992701074
sorted_curves,4.0,260.9,277.45428780167543,272.9629370629374,277.6099389088883,272.9629370629374,277.6099389088883
sorted_curves,5.0,269.0,277.49646994001677,276.81911421911497,277.91386662360446,276.81911421911497,277.91386662360446
sorted_curves,6.0,270.0,277.87610918508847,277.68601398601476,278.05742355129286,277.68601398601476,278.05742355129286
sorted_curves,7.0,277.0,277.9182913234298,277.2792540792548,278.02989208570875,277.2792540792548,278.02989208570875
sorted_curves,8.0,285.0,278.1292020151363,281.063403263404,278.12723548188103,278.12723548188103,281.063403263404
sorted_curves,9.0,286.0,278.2557484301602,285.5522144522146,278.2364764042512,278.2364764042512,285.5522144522146
sorted_curves,10.0,293.0,278.34011270684283,290.73682983683,278.3115488112992,278.3115488112992,290.73682983683
sorted_curves,11.0,296.0,278.34011270684283,296.93846153846164,278.35240353969266,278.35240353969266,296.93846153846164
sorted_curves,12.0,297.3,278.34011270684283,304.4783216783217,278.3589914261003,278.3589914261003,304.4783216783217
sorted_curves,13.0,318.1,278.34011270684283,313.6776223776223,278.3312633071907,278.3312633071907,313.6776223776223
